id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun
1618,32,JAWA BARAT,PUNCAK GANTOLE,WISATAWAN MANCANEGARA,0,ORANG,2020
1619,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2020
1620,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2020
1621,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN NUSANTARA,0,ORANG,2020
1622,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN MANCANEGARA,0,ORANG,2020
1623,32,JAWA BARAT,KPH GARUT,WISATAWAN NUSANTARA,0,ORANG,2020
1624,32,JAWA BARAT,KPH GARUT,WISATAWAN MANCANEGARA,0,ORANG,2020
1625,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2020
1626,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2020
1627,32,JAWA BARAT,CURUG CIHANJAWAR,WISATAWAN NUSANTARA,0,ORANG,2020
1628,32,JAWA BARAT,CURUG CIHANJAWAR,WISATAWAN MANCANEGARA,0,ORANG,2020
1629,32,JAWA BARAT,BUKIT NANGKLAK,WISATAWAN NUSANTARA,0,ORANG,2020
1630,32,JAWA BARAT,BUKIT NANGKLAK,WISATAWAN MANCANEGARA,0,ORANG,2020
1631,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN NUSANTARA,0,ORANG,2020
1632,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN MANCANEGARA,0,ORANG,2020
1633,32,JAWA BARAT,KARACAK VALLEY,WISATAWAN NUSANTARA,0,ORANG,2020
1634,32,JAWA BARAT,KARACAK VALLEY,WISATAWAN MANCANEGARA,0,ORANG,2020
1635,32,JAWA BARAT,CURUG NGEBUL CKJ,WISATAWAN NUSANTARA,0,ORANG,2020
1636,32,JAWA BARAT,CURUG NGEBUL CKJ,WISATAWAN MANCANEGARA,0,ORANG,2020
1637,32,JAWA BARAT,CURUG CIHARUS,WISATAWAN NUSANTARA,0,ORANG,2020
1638,32,JAWA BARAT,CURUG CIHARUS,WISATAWAN MANCANEGARA,0,ORANG,2020
1639,32,JAWA BARAT,PESONA LW. OKO,WISATAWAN NUSANTARA,0,ORANG,2020
1640,32,JAWA BARAT,PESONA LW. OKO,WISATAWAN MANCANEGARA,0,ORANG,2020
1641,32,JAWA BARAT,WAHANA LW. OKO,WISATAWAN NUSANTARA,0,ORANG,2020
1642,32,JAWA BARAT,WAHANA LW. OKO,WISATAWAN MANCANEGARA,0,ORANG,2020
1643,32,JAWA BARAT,KAMOJANG ECOPARK,WISATAWAN NUSANTARA,0,ORANG,2020
1644,32,JAWA BARAT,KAMOJANG ECOPARK,WISATAWAN MANCANEGARA,0,ORANG,2020
1645,32,JAWA BARAT,CURUG CISARUA BYB,WISATAWAN NUSANTARA,0,ORANG,2020
1646,32,JAWA BARAT,CURUG CISARUA BYB,WISATAWAN MANCANEGARA,0,ORANG,2020
1647,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2020
1648,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2020
1649,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN NUSANTARA,0,ORANG,2020
1650,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN MANCANEGARA,0,ORANG,2020
1651,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN NUSANTARA,0,ORANG,2020
1652,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN MANCANEGARA,0,ORANG,2020
1653,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2020
1654,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2020
1655,32,JAWA BARAT,CITOJANG,WISATAWAN NUSANTARA,0,ORANG,2020
1656,32,JAWA BARAT,CITOJANG,WISATAWAN MANCANEGARA,0,ORANG,2020
1657,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2020
1658,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2020
1659,32,JAWA BARAT,KEBON KOPI BANJARWANGI,WISATAWAN NUSANTARA,0,ORANG,2020
1660,32,JAWA BARAT,KEBON KOPI BANJARWANGI,WISATAWAN MANCANEGARA,0,ORANG,2020
1661,32,JAWA BARAT,PESONA JATI CIWANGI LELES,WISATAWAN NUSANTARA,0,ORANG,2020
1662,32,JAWA BARAT,PESONA JATI CIWANGI LELES,WISATAWAN MANCANEGARA,0,ORANG,2020
1663,32,JAWA BARAT,WARUNG PUNCAK LANCANG LELES,WISATAWAN NUSANTARA,0,ORANG,2020
1664,32,JAWA BARAT,WARUNG PUNCAK LANCANG LELES,WISATAWAN MANCANEGARA,0,ORANG,2020
1665,32,JAWA BARAT,PUNCAK KALANG,WISATAWAN NUSANTARA,0,ORANG,2020
1666,32,JAWA BARAT,PUNCAK KALANG,WISATAWAN MANCANEGARA,0,ORANG,2020
1667,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2020
1668,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2020
1669,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2020
1670,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2020
1671,32,JAWA BARAT,CURUG DENGDENG,WISATAWAN NUSANTARA,0,ORANG,2020
1672,32,JAWA BARAT,CURUG DENGDENG,WISATAWAN MANCANEGARA,0,ORANG,2020
1673,32,JAWA BARAT,PASIR BATARA,WISATAWAN NUSANTARA,0,ORANG,2020
1674,32,JAWA BARAT,PASIR BATARA,WISATAWAN MANCANEGARA,0,ORANG,2020
1675,32,JAWA BARAT,CURUG CIMANINTIN,WISATAWAN NUSANTARA,0,ORANG,2020
1676,32,JAWA BARAT,CURUG CIMANINTIN,WISATAWAN MANCANEGARA,0,ORANG,2020
1677,32,JAWA BARAT,CURUG BATU BLEK,WISATAWAN NUSANTARA,0,ORANG,2020
1678,32,JAWA BARAT,CURUG BATU BLEK,WISATAWAN MANCANEGARA,0,ORANG,2020
1679,32,JAWA BARAT,CURUG BADAK HANOMAN,WISATAWAN NUSANTARA,0,ORANG,2020
1680,32,JAWA BARAT,CURUG BADAK HANOMAN,WISATAWAN MANCANEGARA,0,ORANG,2020
1681,32,JAWA BARAT,CURUG GADO BANGKONG,WISATAWAN NUSANTARA,0,ORANG,2020
1682,32,JAWA BARAT,CURUG GADO BANGKONG,WISATAWAN MANCANEGARA,0,ORANG,2020
1683,32,JAWA BARAT,CURUG CIPARAY,WISATAWAN NUSANTARA,0,ORANG,2020
1684,32,JAWA BARAT,CURUG CIPARAY,WISATAWAN MANCANEGARA,0,ORANG,2020
1685,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN NUSANTARA,0,ORANG,2020
1686,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN MANCANEGARA,0,ORANG,2020
1687,32,JAWA BARAT,BUBULAK,WISATAWAN NUSANTARA,0,ORANG,2020
1688,32,JAWA BARAT,BUBULAK,WISATAWAN MANCANEGARA,0,ORANG,2020
1689,32,JAWA BARAT,KPH CIAMIS,WISATAWAN NUSANTARA,0,ORANG,2020
1690,32,JAWA BARAT,KPH CIAMIS,WISATAWAN MANCANEGARA,0,ORANG,2020
1691,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2020
1692,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2020
1693,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,0,ORANG,2020
1694,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2020
1695,32,JAWA BARAT,KARANG NINI,WISATAWAN NUSANTARA,34,ORANG,2020
1696,32,JAWA BARAT,KARANG NINI,WISATAWAN MANCANEGARA,0,ORANG,2020
1697,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN NUSANTARA,110,ORANG,2020
1698,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2020
1699,32,JAWA BARAT,CITUMANG,WISATAWAN NUSANTARA,334,ORANG,2020
1700,32,JAWA BARAT,CITUMANG,WISATAWAN MANCANEGARA,0,ORANG,2020
1701,32,JAWA BARAT,CURUG BOJONG,WISATAWAN NUSANTARA,0,ORANG,2020
1702,32,JAWA BARAT,CURUG BOJONG,WISATAWAN MANCANEGARA,0,ORANG,2020
1703,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2020
1704,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2020
1705,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN NUSANTARA,0,ORANG,2020
1706,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN MANCANEGARA,0,ORANG,2020
1707,32,JAWA BARAT,PUNCAK PUSPA,WISATAWAN NUSANTARA,0,ORANG,2020
1708,32,JAWA BARAT,PUNCAK PUSPA,WISATAWAN MANCANEGARA,0,ORANG,2020
1709,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN NUSANTARA,0,ORANG,2020
1710,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN MANCANEGARA,0,ORANG,2020
1711,32,JAWA BARAT,KPH KUNINGAN,WISATAWAN NUSANTARA,0,ORANG,2020
1712,32,JAWA BARAT,KPH KUNINGAN,WISATAWAN MANCANEGARA,0,ORANG,2020
1713,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2020
1714,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2020
1715,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN NUSANTARA,0,ORANG,2020
1716,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN MANCANEGARA,0,ORANG,2020
1717,32,JAWA BARAT,WARUJIMUN,WISATAWAN NUSANTARA,0,ORANG,2020
1718,32,JAWA BARAT,WARUJIMUN,WISATAWAN MANCANEGARA,0,ORANG,2020
1719,32,JAWA BARAT,SITU WULUKUT,WISATAWAN NUSANTARA,0,ORANG,2020
1720,32,JAWA BARAT,SITU WULUKUT,WISATAWAN MANCANEGARA,0,ORANG,2020
1721,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2020
1722,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2020
1723,32,JAWA BARAT,AMPAH NANGKA,WISATAWAN NUSANTARA,0,ORANG,2020
1724,32,JAWA BARAT,AMPAH NANGKA,WISATAWAN MANCANEGARA,0,ORANG,2020
1725,32,JAWA BARAT,KPH MAJALENGKA,WISATAWAN NUSANTARA,0,ORANG,2020
1726,32,JAWA BARAT,KPH MAJALENGKA,WISATAWAN MANCANEGARA,0,ORANG,2020
1727,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2020
1728,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2020
1729,32,JAWA BARAT,BATU LAWANG,WISATAWAN NUSANTARA,0,ORANG,2020
1730,32,JAWA BARAT,BATU LAWANG,WISATAWAN MANCANEGARA,0,ORANG,2020
1731,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2020
1732,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2020
1733,32,JAWA BARAT,GUNUNG KARANG,WISATAWAN NUSANTARA,0,ORANG,2020
1734,32,JAWA BARAT,GUNUNG KARANG,WISATAWAN MANCANEGARA,0,ORANG,2020
1735,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2020
1736,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2020
1737,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2020
1738,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2020
1739,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,0,ORANG,2020
1740,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2020
1741,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,0,ORANG,2020
1742,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2020
1743,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2020
1744,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2020
1745,32,JAWA BARAT,PUNCAK DAMAR,WISATAWAN NUSANTARA,0,ORANG,2020
1746,32,JAWA BARAT,PUNCAK DAMAR,WISATAWAN MANCANEGARA,0,ORANG,2020
1747,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2020
1748,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2020
1749,32,JAWA BARAT,KAMPUNG CIHERANG,WISATAWAN NUSANTARA,0,ORANG,2020
1750,32,JAWA BARAT,KAMPUNG CIHERANG,WISATAWAN MANCANEGARA,0,ORANG,2020
1751,32,JAWA BARAT,PESONA CAKRA,WISATAWAN NUSANTARA,0,ORANG,2020
1752,32,JAWA BARAT,PESONA CAKRA,WISATAWAN MANCANEGARA,0,ORANG,2020
1753,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2020
1754,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2020
1755,32,JAWA BARAT,KPH INDRAMAYU,WISATAWAN NUSANTARA,0,ORANG,2020
1756,32,JAWA BARAT,KPH INDRAMAYU,WISATAWAN MANCANEGARA,0,ORANG,2020
1757,32,JAWA BARAT,JPP '40,WISATAWAN NUSANTARA,0,ORANG,2020
1758,32,JAWA BARAT,JPP '40,WISATAWAN MANCANEGARA,0,ORANG,2020
1759,32,JAWA BARAT,BATU BUBUT,WISATAWAN NUSANTARA,0,ORANG,2020
1760,32,JAWA BARAT,BATU BUBUT,WISATAWAN MANCANEGARA,0,ORANG,2020
1761,32,JAWA BARAT,BALAI BESAR TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,0,ORANG,2021
1762,32,JAWA BARAT,BALAI BESAR TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2021
1763,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,0,ORANG,2021
1764,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2021
1765,32,JAWA BARAT,BALAI TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2021
1766,32,JAWA BARAT,BALAI TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2021
1767,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2021
1768,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2021
1769,32,JAWA BARAT,BALAI TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2021
1770,32,JAWA BARAT,BALAI TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2021
1771,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2021
1772,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2021
1773,32,JAWA BARAT,UPTD TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,0,ORANG,2021
1774,32,JAWA BARAT,UPTD TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2021
1775,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,0,ORANG,2021
1776,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2021
1777,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN NUSANTARA,0,ORANG,2021
1778,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN MANCANEGARA,0,ORANG,2021
1779,32,JAWA BARAT,BALAI BESAR KSDA JABAR,WISATAWAN NUSANTARA,0,ORANG,2021
1780,32,JAWA BARAT,BALAI BESAR KSDA JABAR,WISATAWAN MANCANEGARA,0,ORANG,2021
1781,32,JAWA BARAT,TWA TANGKUBANPARAHU,WISATAWAN NUSANTARA,0,ORANG,2021
1782,32,JAWA BARAT,TWA TANGKUBANPARAHU,WISATAWAN MANCANEGARA,0,ORANG,2021
1783,32,JAWA BARAT,TWA TELAGA PATENGAN,WISATAWAN NUSANTARA,0,ORANG,2021
1784,32,JAWA BARAT,TWA TELAGA PATENGAN,WISATAWAN MANCANEGARA,0,ORANG,2021
1785,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2021
1786,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2021
1787,32,JAWA BARAT,TWA TELAGAWARNA,WISATAWAN NUSANTARA,0,ORANG,2021
1788,32,JAWA BARAT,TWA TELAGAWARNA,WISATAWAN MANCANEGARA,0,ORANG,2021
1789,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN NUSANTARA,0,ORANG,2021
1790,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2021
1791,32,JAWA BARAT,TWA SUKAWAYANA,WISATAWAN NUSANTARA,0,ORANG,2021
1792,32,JAWA BARAT,TWA SUKAWAYANA,WISATAWAN MANCANEGARA,0,ORANG,2021
1793,32,JAWA BARAT,TWA KAMOJANG,WISATAWAN NUSANTARA,0,ORANG,2021
1794,32,JAWA BARAT,TWA KAMOJANG,WISATAWAN MANCANEGARA,0,ORANG,2021
1795,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN NUSANTARA,0,ORANG,2021
1796,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2021
1797,32,JAWA BARAT,TWA PAPANDAYAN,WISATAWAN NUSANTARA,0,ORANG,2021
1798,32,JAWA BARAT,TWA PAPANDAYAN,WISATAWAN MANCANEGARA,0,ORANG,2021
1799,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,0,ORANG,2021
1800,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,0,ORANG,2021
1801,32,JAWA BARAT,TWA JEMBER,WISATAWAN NUSANTARA,0,ORANG,2021
1802,32,JAWA BARAT,TWA JEMBER,WISATAWAN MANCANEGARA,0,ORANG,2021
1803,32,JAWA BARAT,TWA TALAGABODAS,WISATAWAN NUSANTARA,0,ORANG,2021
1804,32,JAWA BARAT,TWA TALAGABODAS,WISATAWAN MANCANEGARA,0,ORANG,2021
1805,32,JAWA BARAT,TWA TAMPOMAS,WISATAWAN NUSANTARA,0,ORANG,2021
1806,32,JAWA BARAT,TWA TAMPOMAS,WISATAWAN MANCANEGARA,0,ORANG,2021
1807,32,JAWA BARAT,TWA LINGGARJATI,WISATAWAN NUSANTARA,0,ORANG,2021
1808,32,JAWA BARAT,TWA LINGGARJATI,WISATAWAN MANCANEGARA,0,ORANG,2021
1809,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,0,ORANG,2021
1810,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,0,ORANG,2021
1811,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN NUSANTARA,0,ORANG,2021
1812,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN MANCANEGARA,0,ORANG,2021
1813,32,JAWA BARAT,KBM-AEJ/KBM/JLPL,WISATAWAN NUSANTARA,0,ORANG,2021
1814,32,JAWA BARAT,KBM-AEJ/KBM/JLPL,WISATAWAN MANCANEGARA,0,ORANG,2021
1815,32,JAWA BARAT,KAWAH PUTIH,WISATAWAN NUSANTARA,0,ORANG,2021
1816,32,JAWA BARAT,KAWAH PUTIH,WISATAWAN MANCANEGARA,0,ORANG,2021
1817,32,JAWA BARAT,CURUG CILEMBER,WISATAWAN NUSANTARA,0,ORANG,2021
1818,32,JAWA BARAT,CURUG CILEMBER,WISATAWAN MANCANEGARA,0,ORANG,2021
1819,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2021
1820,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2021
1821,32,JAWA BARAT,KAMPUNG CAI RANCA UPAS,WISATAWAN NUSANTARA,0,ORANG,2021
1822,32,JAWA BARAT,KAMPUNG CAI RANCA UPAS,WISATAWAN MANCANEGARA,0,ORANG,2021
1823,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,0,ORANG,2021
1824,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2021
1825,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2021
1826,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2021
1827,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2021
1828,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2021
1829,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,0,ORANG,2021
1830,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2021
1831,32,JAWA BARAT,KARAHA BODAS,WISATAWAN NUSANTARA,0,ORANG,2021
1832,32,JAWA BARAT,KARAHA BODAS,WISATAWAN MANCANEGARA,0,ORANG,2021
1833,32,JAWA BARAT,KPH BOGOR,WISATAWAN NUSANTARA,0,ORANG,2021
1834,32,JAWA BARAT,KPH BOGOR,WISATAWAN MANCANEGARA,0,ORANG,2021
1835,32,JAWA BARAT,CURUG KEMBAR BATULAYANG,WISATAWAN NUSANTARA,0,ORANG,2021
1836,32,JAWA BARAT,CURUG KEMBAR BATULAYANG,WISATAWAN MANCANEGARA,0,ORANG,2021
1837,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2021
1838,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2021
1839,32,JAWA BARAT,CURUG CIPAMINGKIS,WISATAWAN NUSANTARA,0,ORANG,2021
1840,32,JAWA BARAT,CURUG CIPAMINGKIS,WISATAWAN MANCANEGARA,0,ORANG,2021
1841,32,JAWA BARAT,CURUG CIHERANG,WISATAWAN NUSANTARA,0,ORANG,2021
1842,32,JAWA BARAT,CURUG CIHERANG,WISATAWAN MANCANEGARA,0,ORANG,2021
1843,32,JAWA BARAT,CURUG CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2021
1844,32,JAWA BARAT,CURUG CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2021
1845,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN NUSANTARA,0,ORANG,2021
1846,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN MANCANEGARA,0,ORANG,2021
1847,32,JAWA BARAT,SENTUL EETF,WISATAWAN NUSANTARA,0,ORANG,2021
1848,32,JAWA BARAT,SENTUL EETF,WISATAWAN MANCANEGARA,0,ORANG,2021
1849,32,JAWA BARAT,CURUG BARONG LEUWI HEJO,WISATAWAN NUSANTARA,0,ORANG,2021
1850,32,JAWA BARAT,CURUG BARONG LEUWI HEJO,WISATAWAN MANCANEGARA,0,ORANG,2021
1851,32,JAWA BARAT,PUNCAK KONDANG,WISATAWAN NUSANTARA,0,ORANG,2021
1852,32,JAWA BARAT,PUNCAK KONDANG,WISATAWAN MANCANEGARA,0,ORANG,2021
1853,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN NUSANTARA,0,ORANG,2021
1854,32,JAWA BARAT,CURUG PUTRI KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2021
1855,32,JAWA BARAT,BARU JERUK,WISATAWAN NUSANTARA,0,ORANG,2021
1856,32,JAWA BARAT,BARU JERUK,WISATAWAN MANCANEGARA,0,ORANG,2021
1857,32,JAWA BARAT,GN. KENCANA,WISATAWAN NUSANTARA,0,ORANG,2021
1858,32,JAWA BARAT,GN. KENCANA,WISATAWAN MANCANEGARA,0,ORANG,2021
1859,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN NUSANTARA,0,ORANG,2021
1860,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN MANCANEGARA,0,ORANG,2021
1861,32,JAWA BARAT,BUKIT BINTANG,WISATAWAN NUSANTARA,0,ORANG,2021
1862,32,JAWA BARAT,BUKIT BINTANG,WISATAWAN MANCANEGARA,0,ORANG,2021
1863,32,JAWA BARAT,PUNCAK LANGIT,WISATAWAN NUSANTARA,0,ORANG,2021
1864,32,JAWA BARAT,PUNCAK LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2021
1865,32,JAWA BARAT,GALUH,WISATAWAN NUSANTARA,0,ORANG,2021
1866,32,JAWA BARAT,GALUH,WISATAWAN MANCANEGARA,0,ORANG,2021
1867,32,JAWA BARAT,PAWAJA,WISATAWAN NUSANTARA,0,ORANG,2021
1868,32,JAWA BARAT,PAWAJA,WISATAWAN MANCANEGARA,0,ORANG,2021
1869,32,JAWA BARAT,GUNUNG DAGO,WISATAWAN NUSANTARA,0,ORANG,2021
1870,32,JAWA BARAT,GUNUNG DAGO,WISATAWAN MANCANEGARA,0,ORANG,2021
1871,32,JAWA BARAT,WA GN SEUREUH,WISATAWAN NUSANTARA,0,ORANG,2021
1872,32,JAWA BARAT,WA GN SEUREUH,WISATAWAN MANCANEGARA,0,ORANG,2021
1873,32,JAWA BARAT,ASTOR,WISATAWAN NUSANTARA,0,ORANG,2021
1874,32,JAWA BARAT,ASTOR,WISATAWAN MANCANEGARA,0,ORANG,2021
1875,32,JAWA BARAT,GUNUNG DAGUAN,WISATAWAN NUSANTARA,0,ORANG,2021
1876,32,JAWA BARAT,GUNUNG DAGUAN,WISATAWAN MANCANEGARA,0,ORANG,2021
1877,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2021
1878,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2021
1879,32,JAWA BARAT,PULAU CANGKIR,WISATAWAN NUSANTARA,0,ORANG,2021
1880,32,JAWA BARAT,PULAU CANGKIR,WISATAWAN MANCANEGARA,0,ORANG,2021
1881,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN NUSANTARA,0,ORANG,2021
1882,32,JAWA BARAT,GOA BUNIAYU,WISATAWAN MANCANEGARA,0,ORANG,2021
1883,32,JAWA BARAT,PUNCAK BULUH,WISATAWAN NUSANTARA,0,ORANG,2021
