id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun,tipe_pengelola
938,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
937,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1408,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1407,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1878,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1877,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2348,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2347,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
160,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
159,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,27140,ORANG,2016,LAINNYA
438,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
437,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
702,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
701,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1038,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1037,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1508,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1507,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1978,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1977,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2448,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2447,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1150,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1149,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1620,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1619,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2090,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2089,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2560,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2559,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1134,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1133,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1604,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1603,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2074,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2073,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2544,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2543,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1184,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1183,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1654,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1653,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2124,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2123,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2594,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2593,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
950,32,JAWA BARAT,NIRWANA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
949,32,JAWA BARAT,NIRWANA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1420,32,JAWA BARAT,NIRWANA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1419,32,JAWA BARAT,NIRWANA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1890,32,JAWA BARAT,NIRWANA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1889,32,JAWA BARAT,NIRWANA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2360,32,JAWA BARAT,NIRWANA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2359,32,JAWA BARAT,NIRWANA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1090,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1089,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1560,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1559,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2030,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2029,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2500,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2499,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1266,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1265,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1736,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1735,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2206,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2205,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2676,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2675,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
210,32,JAWA BARAT,OFF ROAD,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
209,32,JAWA BARAT,OFF ROAD,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
486,32,JAWA BARAT,OFF ROAD,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
485,32,JAWA BARAT,OFF ROAD,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
750,32,JAWA BARAT,OFF ROAD,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
749,32,JAWA BARAT,OFF ROAD,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
154,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
153,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
432,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
431,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
696,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
695,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1052,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1051,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1522,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1521,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1992,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1991,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2462,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2461,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1244,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1243,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1714,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1713,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2184,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2183,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2654,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2653,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1064,32,JAWA BARAT,PAL 16,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1063,32,JAWA BARAT,PAL 16,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1534,32,JAWA BARAT,PAL 16,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1533,32,JAWA BARAT,PAL 16,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2004,32,JAWA BARAT,PAL 16,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2003,32,JAWA BARAT,PAL 16,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2474,32,JAWA BARAT,PAL 16,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2473,32,JAWA BARAT,PAL 16,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1066,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1065,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1536,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1535,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2006,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2005,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2476,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2475,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
264,32,JAWA BARAT,PALUTUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
263,32,JAWA BARAT,PALUTUNGAN,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
532,32,JAWA BARAT,PALUTUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
531,32,JAWA BARAT,PALUTUNGAN,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
796,32,JAWA BARAT,PALUTUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
795,32,JAWA BARAT,PALUTUNGAN,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
248,32,JAWA BARAT,PANGANDARAN,WISATAWAN MANCANEGARA,225,ORANG,2016,LAINNYA
247,32,JAWA BARAT,PANGANDARAN,WISATAWAN NUSANTARA,41785,ORANG,2016,LAINNYA
518,32,JAWA BARAT,PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
517,32,JAWA BARAT,PANGANDARAN,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
782,32,JAWA BARAT,PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
781,32,JAWA BARAT,PANGANDARAN,WISATAWAN NUSANTARA,221,ORANG,2018,LAINNYA
266,32,JAWA BARAT,PANIIS,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
265,32,JAWA BARAT,PANIIS,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
534,32,JAWA BARAT,PANIIS,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
533,32,JAWA BARAT,PANIIS,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
798,32,JAWA BARAT,PANIIS,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
797,32,JAWA BARAT,PANIIS,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
290,32,JAWA BARAT,PANIISAN,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
289,32,JAWA BARAT,PANIISAN,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
554,32,JAWA BARAT,PANIISAN,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
553,32,JAWA BARAT,PANIISAN,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
818,32,JAWA BARAT,PANIISAN,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
817,32,JAWA BARAT,PANIISAN,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
920,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
919,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN NUSANTARA,16,ORANG,2019,LAINNYA
1390,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1389,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN NUSANTARA,16,ORANG,2020,LAINNYA
1860,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1859,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2330,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2329,32,JAWA BARAT,PANORAMA PABANGBON,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1182,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1181,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1652,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1651,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2122,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2121,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2592,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2591,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1180,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1179,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1650,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1649,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2120,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2119,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2590,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2589,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1106,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1105,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1576,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1575,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2046,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2045,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2516,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2515,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1204,32,JAWA BARAT,PASIR BATARA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1203,32,JAWA BARAT,PASIR BATARA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1674,32,JAWA BARAT,PASIR BATARA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1673,32,JAWA BARAT,PASIR BATARA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2144,32,JAWA BARAT,PASIR BATARA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2143,32,JAWA BARAT,PASIR BATARA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2614,32,JAWA BARAT,PASIR BATARA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2613,32,JAWA BARAT,PASIR BATARA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1058,32,JAWA BARAT,PASIR KARATON,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1057,32,JAWA BARAT,PASIR KARATON,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1528,32,JAWA BARAT,PASIR KARATON,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1527,32,JAWA BARAT,PASIR KARATON,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1998,32,JAWA BARAT,PASIR KARATON,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1997,32,JAWA BARAT,PASIR KARATON,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2468,32,JAWA BARAT,PASIR KARATON,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2467,32,JAWA BARAT,PASIR KARATON,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
962,32,JAWA BARAT,PATROL VALLEY,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
961,32,JAWA BARAT,PATROL VALLEY,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1432,32,JAWA BARAT,PATROL VALLEY,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1431,32,JAWA BARAT,PATROL VALLEY,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1902,32,JAWA BARAT,PATROL VALLEY,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1901,32,JAWA BARAT,PATROL VALLEY,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2372,32,JAWA BARAT,PATROL VALLEY,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2371,32,JAWA BARAT,PATROL VALLEY,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1152,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1151,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1622,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1621,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2092,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2091,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2562,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2561,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
70,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
69,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
358,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
357,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
622,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
621,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,643,ORANG,2018,LAINNYA
884,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
883,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1354,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1353,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1824,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1823,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2294,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2293,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
928,32,JAWA BARAT,PAWAJA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
927,32,JAWA BARAT,PAWAJA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1398,32,JAWA BARAT,PAWAJA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1397,32,JAWA BARAT,PAWAJA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1868,32,JAWA BARAT,PAWAJA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1867,32,JAWA BARAT,PAWAJA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2338,32,JAWA BARAT,PAWAJA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2337,32,JAWA BARAT,PAWAJA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1162,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1161,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1632,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1631,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2102,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2101,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2572,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2571,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
58,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
57,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
346,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
345,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
610,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
609,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
872,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
