id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun,data_flag,tipe_pengelola
418,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,KPH
682,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,KPH
974,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,KPH
1444,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,KPH
1914,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,KPH
2384,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,KPH
137,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,KPH
417,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,KPH
681,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,KPH
973,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,KPH
1443,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,KPH
1913,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,KPH
2383,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,KPH
108,32,JAWA BARAT,KPH SUKABUMI,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,KPH
392,32,JAWA BARAT,KPH SUKABUMI,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,KPH
656,32,JAWA BARAT,KPH SUKABUMI,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,KPH
107,32,JAWA BARAT,KPH SUKABUMI,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,KPH
391,32,JAWA BARAT,KPH SUKABUMI,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,KPH
655,32,JAWA BARAT,KPH SUKABUMI,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,KPH
278,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,KPH
542,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,KPH
806,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,KPH
1268,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,KPH
1738,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,KPH
2208,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,KPH
2678,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,KPH
277,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,KPH
541,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,KPH
805,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,KPH
1267,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,KPH
1737,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,KPH
2207,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,KPH
2677,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,KPH
234,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,KPH
506,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,KPH
770,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,KPH
1198,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,KPH
1668,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,KPH
2138,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,KPH
2608,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,KPH
233,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,KPH
505,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,KPH
769,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,KPH
1197,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,KPH
1667,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,KPH
2137,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,KPH
2607,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,KPH
1138,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1608,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2078,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2548,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1137,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1607,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2077,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2547,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1140,32,JAWA BARAT,LAWANG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1610,32,JAWA BARAT,LAWANG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2080,32,JAWA BARAT,LAWANG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2550,32,JAWA BARAT,LAWANG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1139,32,JAWA BARAT,LAWANG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1609,32,JAWA BARAT,LAWANG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2079,32,JAWA BARAT,LAWANG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2549,32,JAWA BARAT,LAWANG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1088,32,JAWA BARAT,LEGOK ODAH,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1558,32,JAWA BARAT,LEGOK ODAH,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2028,32,JAWA BARAT,LEGOK ODAH,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2498,32,JAWA BARAT,LEGOK ODAH,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1087,32,JAWA BARAT,LEGOK ODAH,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1557,32,JAWA BARAT,LEGOK ODAH,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2027,32,JAWA BARAT,LEGOK ODAH,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2497,32,JAWA BARAT,LEGOK ODAH,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1096,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1566,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2036,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2506,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1095,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1565,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2035,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2505,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
988,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1458,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1928,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2398,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
987,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1457,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1927,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2397,32,JAWA BARAT,LENGKOP PARANGBONG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
938,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1408,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1878,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2348,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
937,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1407,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1877,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2347,32,JAWA BARAT,LEUWI HEJO CIBADAK,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
160,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
438,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
702,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
1038,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1508,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1978,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2448,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
159,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,27140,ORANG,2016,NORMAL,LAINNYA
437,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
701,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
1037,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1507,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1977,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2447,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1150,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1620,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2090,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2560,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1149,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1619,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2089,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2559,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1134,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1604,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2074,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2544,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1133,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1603,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2073,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2543,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1184,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1654,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2124,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2594,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1183,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1653,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2123,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2593,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
950,32,JAWA BARAT,NIRWANA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1420,32,JAWA BARAT,NIRWANA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1890,32,JAWA BARAT,NIRWANA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2360,32,JAWA BARAT,NIRWANA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
949,32,JAWA BARAT,NIRWANA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1419,32,JAWA BARAT,NIRWANA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1889,32,JAWA BARAT,NIRWANA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2359,32,JAWA BARAT,NIRWANA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1090,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1560,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2030,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2500,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1089,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1559,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2029,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2499,32,JAWA BARAT,NYAWANG BANDUNG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1266,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1736,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2206,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2676,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1265,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1735,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2205,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2675,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
210,32,JAWA BARAT,OFF ROAD,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
486,32,JAWA BARAT,OFF ROAD,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
750,32,JAWA BARAT,OFF ROAD,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
209,32,JAWA BARAT,OFF ROAD,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
485,32,JAWA BARAT,OFF ROAD,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
749,32,JAWA BARAT,OFF ROAD,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
154,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
432,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
696,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
1052,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1522,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1992,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2462,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
153,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
431,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
695,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
1051,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1521,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1991,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2461,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1244,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1714,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2184,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2654,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1243,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1713,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2183,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2653,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1064,32,JAWA BARAT,PAL 16,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1534,32,JAWA BARAT,PAL 16,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2004,32,JAWA BARAT,PAL 16,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2474,32,JAWA BARAT,PAL 16,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1063,32,JAWA BARAT,PAL 16,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1533,32,JAWA BARAT,PAL 16,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2003,32,JAWA BARAT,PAL 16,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2473,32,JAWA BARAT,PAL 16,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1066,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1536,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2006,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2476,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1065,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1535,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2005,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2475,32,JAWA BARAT,PALINTANG DOWNHILL,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
264,32,JAWA BARAT,PALUTUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
532,32,JAWA BARAT,PALUTUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
796,32,JAWA BARAT,PALUTUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
263,32,JAWA BARAT,PALUTUNGAN,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
531,32,JAWA BARAT,PALUTUNGAN,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
795,32,JAWA BARAT,PALUTUNGAN,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
248,32,JAWA BARAT,PANGANDARAN,WISATAWAN MANCANEGARA,225,ORANG,2016,NORMAL,LAINNYA
518,32,JAWA BARAT,PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
782,32,JAWA BARAT,PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
247,32,JAWA BARAT,PANGANDARAN,WISATAWAN NUSANTARA,41785,ORANG,2016,NORMAL,LAINNYA
517,32,JAWA BARAT,PANGANDARAN,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
781,32,JAWA BARAT,PANGANDARAN,WISATAWAN NUSANTARA,221,ORANG,2018,NORMAL,LAINNYA
